,Hour,OffenseType_Aggravated Assault,OffenseType_Auto Theft,OffenseType_Burglary,OffenseType_Murder,OffenseType_Rape,OffenseType_Robbery,OffenseType_Theft,game
2011-09-18,18,1,0,0,0,0,0,0,No Game
2011-09-18,23,0,0,1,0,0,0,0,No Game
2011-09-19,0,0,0,0,0,0,0,1,No Game
2011-09-19,7,0,0,0,0,0,0,1,No Game
2011-09-19,7,0,0,0,0,0,0,1,No Game
2011-09-19,10,0,0,0,0,0,0,1,No Game
2011-09-20,8,0,0,0,0,0,0,1,No Game
2011-09-20,13,0,0,0,0,0,0,1,No Game
2011-09-20,17,1,0,0,0,0,0,0,No Game
2011-09-20,19,0,0,0,0,0,0,1,No Game
2011-09-20,21,0,0,1,0,0,0,0,No Game
2011-09-21,0,0,0,0,0,0,0,1,No Game
2011-09-21,6,0,0,0,0,0,0,1,No Game
2011-09-21,6,0,0,0,0,0,0,1,No Game
2011-09-21,10,0,0,0,0,0,0,1,No Game
2011-09-21,10,0,0,0,0,0,0,1,No Game
2011-09-21,11,0,0,0,0,0,0,1,No Game
2011-09-21,15,0,0,0,0,0,0,1,No Game
2011-09-21,16,0,0,0,0,0,0,1,No Game
2011-09-21,18,1,0,0,0,0,0,0,No Game
2011-09-21,21,0,0,0,0,0,0,1,No Game
2011-09-22,11,1,0,0,0,0,0,0,No Game
2011-09-22,13,0,0,0,0,0,0,1,No Game
2011-09-22,17,0,1,0,0,0,0,0,No Game
2011-09-22,18,1,0,0,0,0,0,0,No Game
2011-09-23,0,0,0,0,0,0,1,0,No Game
2011-09-24,3,1,0,0,0,0,0,0,Won Game
2011-09-24,17,0,0,0,0,0,0,1,Won Game
2011-09-24,17,0,0,0,0,0,0,1,Won Game
2011-09-24,22,0,0,1,0,0,0,0,Won Game
2011-09-25,12,0,1,0,0,0,0,0,No Game
2011-09-25,16,1,0,0,0,0,0,0,No Game
2011-09-25,16,0,0,1,0,0,0,0,No Game
2011-09-26,10,0,0,1,0,0,0,0,No Game
2011-09-26,12,0,0,0,0,0,0,1,No Game
2011-09-26,23,1,0,0,0,0,0,0,No Game
2011-09-28,9,0,0,0,0,0,0,1,No Game
2011-09-28,15,0,0,0,0,0,0,1,No Game
2011-09-28,17,0,0,0,0,0,1,0,No Game
2011-09-29,16,0,0,1,0,0,0,0,No Game
2011-09-29,18,0,0,1,0,0,0,0,No Game
2011-09-29,19,0,1,0,0,0,0,0,No Game
2011-09-30,16,0,0,1,0,0,0,0,No Game
2011-09-30,16,0,0,0,0,0,0,1,No Game
2011-09-30,19,0,1,0,0,0,0,0,No Game
2011-09-30,22,0,0,0,0,0,1,0,No Game
2011-10-03,7,1,0,0,0,0,0,0,No Game
2011-10-04,21,0,0,0,0,0,1,0,No Game
2011-10-05,13,1,0,0,0,0,0,0,No Game
2011-10-05,21,0,0,0,0,0,0,1,No Game
2011-10-07,0,0,0,1,0,0,0,0,No Game
2011-10-07,0,0,0,0,0,0,0,1,No Game
2011-10-07,2,1,0,0,0,0,0,0,No Game
2011-10-07,3,0,0,0,0,0,0,1,No Game
2011-10-07,19,0,0,1,0,0,0,0,No Game
2011-10-08,0,0,0,0,0,0,0,1,Won Game
2011-10-08,1,1,0,0,0,0,0,0,Won Game
2011-10-08,20,0,0,0,0,0,1,0,Won Game
2011-10-10,0,0,0,1,0,0,0,0,No Game
2011-10-10,0,0,1,0,0,0,0,0,No Game
2011-10-10,3,0,0,1,0,0,0,0,No Game
2011-10-10,10,0,0,0,0,0,0,1,No Game
2011-10-11,10,0,0,1,0,0,0,0,No Game
2011-10-11,18,0,1,0,0,0,0,0,No Game
2011-10-12,8,0,0,0,0,0,0,1,No Game
2011-10-12,16,0,1,0,0,0,0,0,No Game
2011-10-13,8,0,0,1,0,0,0,0,No Game
2011-10-13,12,0,0,0,0,0,0,1,No Game
2011-10-13,16,1,0,0,0,0,0,0,No Game
2011-10-14,5,0,0,0,0,0,1,0,No Game
2011-10-14,18,0,0,0,0,0,0,1,No Game
2011-10-15,1,0,0,0,0,0,0,1,No Game
2011-10-15,2,0,0,0,0,0,0,1,No Game
2011-10-15,5,1,0,0,0,0,0,0,No Game
2011-10-15,6,0,0,1,0,0,0,0,No Game
2011-10-16,14,0,0,0,0,0,1,0,No Game
2011-10-16,15,0,0,0,0,0,0,1,No Game
2011-10-17,15,0,0,0,0,0,0,1,No Game
2011-10-17,15,1,0,0,0,0,0,0,No Game
2011-10-17,16,0,0,0,0,0,0,1,No Game
2011-10-18,11,0,1,0,0,0,0,0,No Game
2011-10-18,15,0,0,0,0,0,0,1,No Game
2011-10-19,2,0,0,0,0,0,0,1,No Game
2011-10-19,11,0,0,1,0,0,0,0,No Game
2011-10-19,15,0,0,1,0,0,0,0,No Game
2011-10-20,20,0,0,0,0,0,1,0,No Game
2011-10-20,20,0,0,0,0,0,1,0,No Game
2011-10-21,10,0,0,0,0,0,0,1,No Game
2011-10-21,11,0,0,0,0,0,0,1,No Game
2011-10-21,14,0,0,1,0,0,0,0,No Game
2011-10-21,17,0,0,0,0,0,0,1,No Game
2011-10-21,18,0,0,0,0,0,0,1,No Game
2011-10-22,0,1,0,0,0,0,0,0,Won Game
2011-10-22,12,0,0,1,0,0,0,0,Won Game
2011-10-22,21,0,0,1,0,0,0,0,Won Game
2011-10-24,10,0,1,0,0,0,0,0,No Game
2011-10-24,16,0,0,0,0,0,0,1,No Game
2011-10-25,7,0,0,0,0,0,0,1,No Game
2011-10-25,8,0,0,0,0,0,0,1,No Game
2011-10-25,15,0,0,0,0,0,0,1,No Game
2011-10-26,23,0,0,0,0,0,1,0,No Game
2011-10-27,14,0,0,0,0,0,1,0,Won Game
2011-10-28,1,1,0,0,0,0,0,0,No Game
2011-10-28,9,0,0,0,0,0,0,1,No Game
2011-10-28,22,0,0,0,0,0,0,1,No Game
2011-10-28,23,1,0,0,0,0,0,0,No Game
2011-10-29,0,0,0,1,0,0,0,0,No Game
2011-10-29,1,0,0,0,0,0,0,1,No Game
2011-10-30,0,0,0,0,0,0,0,1,No Game
2011-11-01,3,0,0,0,0,0,1,0,No Game
2011-11-02,8,0,0,0,0,0,0,1,No Game
2011-11-02,17,0,0,0,0,0,0,1,No Game
2011-11-02,21,0,0,1,0,0,0,0,No Game
2011-11-03,0,0,0,0,0,1,0,0,No Game
2011-11-03,12,0,0,0,0,0,0,1,No Game
2011-11-03,17,0,0,1,0,0,0,0,No Game
2011-11-03,21,0,0,1,0,0,0,0,No Game
2011-11-05,5,1,0,0,0,0,0,0,No Game
2011-11-05,14,0,0,0,0,0,0,1,No Game
2011-11-05,22,0,0,0,0,0,1,0,No Game
2011-11-06,1,0,0,1,0,0,0,0,No Game
2011-11-06,9,0,0,1,0,0,0,0,No Game
2011-11-06,14,1,0,0,0,0,0,0,No Game
2011-11-06,19,1,0,0,0,0,0,0,No Game
2011-11-07,11,0,0,0,0,0,0,1,No Game
2011-11-07,20,0,0,0,0,0,1,0,No Game
2011-11-08,17,0,0,1,0,0,0,0,No Game
2011-11-08,21,0,0,0,0,0,0,1,No Game
2011-11-10,14,0,0,0,0,0,0,1,No Game
2011-11-10,16,0,0,0,0,0,0,1,No Game
2011-11-10,22,1,0,0,0,0,0,0,No Game
2011-11-12,21,0,0,1,0,0,0,0,No Game
2011-11-13,1,1,0,0,0,0,0,0,No Game
2011-11-13,14,0,0,1,0,0,0,0,No Game
2011-11-14,2,0,0,0,0,0,1,0,No Game
2011-11-14,3,1,0,0,0,0,0,0,No Game
2011-11-15,7,0,0,1,0,0,0,0,No Game
2011-11-15,7,0,0,0,0,0,0,1,No Game
2011-11-15,11,0,0,0,0,0,1,0,No Game
2011-11-16,0,0,0,0,0,0,0,1,No Game
2011-11-16,16,1,0,0,0,0,0,0,No Game
2011-11-16,16,0,1,0,0,0,0,0,No Game
2011-11-16,19,1,0,0,0,0,0,0,No Game
2011-11-16,20,0,1,0,0,0,0,0,No Game
2011-11-16,22,0,1,0,0,0,0,0,No Game
2011-11-17,18,0,0,0,0,0,0,1,No Game
2011-11-18,20,0,0,1,0,0,0,0,No Game
2011-11-19,1,1,0,0,0,0,0,0,Won Game
2011-11-19,12,0,0,0,0,0,0,1,Won Game
2011-11-19,15,0,0,0,0,0,1,0,Won Game
2011-11-20,17,1,0,0,0,0,0,0,No Game
2011-11-22,0,0,0,0,0,0,1,0,No Game
2011-11-22,7,0,0,1,0,0,0,0,No Game
2011-11-22,14,0,0,0,0,0,1,0,No Game
2011-11-22,23,0,0,1,0,0,0,0,No Game
2011-11-22,23,0,1,0,0,0,0,0,No Game
2011-11-23,10,0,0,0,0,0,0,1,No Game
2011-11-23,16,0,0,0,0,0,0,1,No Game
2011-11-24,12,0,0,1,0,0,0,0,No Game
2011-11-24,19,1,0,0,0,0,0,0,No Game
2011-11-24,22,0,0,1,0,0,0,0,No Game
2011-11-26,1,0,0,0,0,0,0,1,No Game
2011-11-27,14,0,0,0,0,0,0,1,No Game
2011-11-28,8,0,0,0,0,0,0,1,No Game
2011-11-28,19,0,0,0,0,0,0,1,No Game
2011-11-28,22,1,0,0,0,0,0,0,No Game
2011-11-29,15,0,0,1,0,0,0,0,No Game
2011-11-30,8,0,0,0,0,0,0,1,No Game
2011-11-30,22,1,0,0,0,0,0,0,No Game
2011-12-01,0,0,0,0,0,0,0,1,No Game
2011-12-01,9,0,0,0,0,0,1,0,No Game
2011-12-01,11,0,1,0,0,0,0,0,No Game
2011-12-01,22,1,0,0,0,0,0,0,No Game
2011-12-02,14,0,0,1,0,0,0,0,No Game
2011-12-02,18,0,0,0,0,0,1,0,No Game
2011-12-03,0,0,0,1,0,0,0,0,Lost Game
2011-12-03,6,0,0,0,0,0,0,1,Lost Game
2011-12-03,7,0,0,0,0,0,0,1,Lost Game
2011-12-03,11,0,0,0,0,0,0,1,Lost Game
2011-12-03,11,0,0,0,0,0,0,1,Lost Game
2011-12-03,11,1,0,0,0,0,0,0,Lost Game
2011-12-03,12,0,0,1,0,0,0,0,Lost Game
2011-12-03,15,0,0,0,0,0,1,0,Lost Game
2011-12-03,20,0,0,0,0,0,0,1,Lost Game
2011-12-03,21,1,0,0,0,0,0,0,Lost Game
2011-12-03,23,0,0,0,0,0,1,0,Lost Game
2011-12-03,23,0,0,0,0,0,0,1,Lost Game
2011-12-04,1,1,0,0,0,0,0,0,No Game
2011-12-04,6,1,0,0,0,0,0,0,No Game
2011-12-04,12,1,0,0,0,0,0,0,No Game
2011-12-05,2,0,0,1,0,0,0,0,No Game
2011-12-05,7,0,0,0,0,0,0,1,No Game
2011-12-05,8,0,0,0,0,0,0,1,No Game
2011-12-06,0,0,0,0,0,0,1,0,No Game
2011-12-06,13,1,0,0,0,0,0,0,No Game
2011-12-07,16,0,0,0,0,0,1,0,No Game
2011-12-08,20,0,0,0,0,0,1,0,No Game
2011-12-09,16,0,0,0,0,0,0,1,No Game
2011-12-09,22,0,0,0,0,0,0,1,No Game
2011-12-09,23,0,0,0,0,0,0,1,No Game
2011-12-10,15,0,1,0,0,0,0,0,No Game
2011-12-10,18,0,0,1,0,0,0,0,No Game
2011-12-10,23,0,0,1,0,0,0,0,No Game
2011-12-11,12,1,0,0,0,0,0,0,No Game
2011-12-11,15,0,0,0,0,0,1,0,No Game
2011-12-11,23,0,0,1,0,0,0,0,No Game
2011-12-12,22,0,0,0,0,0,1,0,No Game
2011-12-13,5,0,0,0,0,0,1,0,No Game
2011-12-13,7,0,0,0,0,0,1,0,No Game
2011-12-13,16,0,0,1,0,0,0,0,No Game
2011-12-13,18,1,0,0,0,0,0,0,No Game
2011-12-13,22,0,0,0,0,0,1,0,No Game
2011-12-14,1,0,0,1,0,0,0,0,No Game
2011-12-14,13,0,0,0,0,0,0,1,No Game
2011-12-14,16,1,0,0,0,0,0,0,No Game
2011-12-14,21,0,0,0,0,0,0,1,No Game
2011-12-15,6,0,0,0,0,0,0,1,No Game
2011-12-15,11,0,0,0,0,0,0,1,No Game
2011-12-15,16,0,0,1,0,0,0,0,No Game
2011-12-15,20,1,0,0,0,0,0,0,No Game
2011-12-16,0,1,0,0,0,0,0,0,No Game
2011-12-16,21,0,0,0,0,0,0,1,No Game
2011-12-17,21,0,1,0,0,0,0,0,No Game
2011-12-18,0,0,0,0,0,0,0,1,No Game
2011-12-18,16,0,0,1,0,0,0,0,No Game
2011-12-18,19,0,0,0,0,0,0,1,No Game
2011-12-19,0,0,0,0,0,0,0,1,No Game
2011-12-19,3,0,0,1,0,0,0,0,No Game
2011-12-19,4,0,0,1,0,0,0,0,No Game
2011-12-19,4,0,0,0,0,0,1,0,No Game
2011-12-19,9,0,0,1,0,0,0,0,No Game
2011-12-19,11,1,0,0,0,0,0,0,No Game
2011-12-19,17,0,0,1,0,0,0,0,No Game
2011-12-19,20,1,0,0,0,0,0,0,No Game
2011-12-20,18,0,0,0,0,0,0,1,No Game
2011-12-20,22,0,0,0,1,0,0,0,No Game
2011-12-21,13,0,0,0,0,0,1,0,No Game
2011-12-21,14,0,0,0,0,0,0,1,No Game
2011-12-21,20,0,0,0,0,0,0,1,No Game
2011-12-21,22,1,0,0,0,0,0,0,No Game
2011-12-22,14,0,0,0,0,0,0,1,No Game
2011-12-22,18,0,0,0,0,0,0,1,No Game
2011-12-22,22,0,0,0,0,0,0,1,No Game
2011-12-23,0,0,0,0,0,0,0,1,No Game
2011-12-23,10,0,0,1,0,0,0,0,No Game
2011-12-24,20,0,0,0,0,0,0,1,No Game
2011-12-25,4,1,0,0,0,0,0,0,No Game
2011-12-25,6,0,1,0,0,0,0,0,No Game
2011-12-25,13,0,0,1,0,0,0,0,No Game
2011-12-25,16,0,0,0,0,0,0,1,No Game
2011-12-25,22,0,0,0,0,0,0,1,No Game
2011-12-25,23,1,0,0,0,0,0,0,No Game
2011-12-25,23,1,0,0,0,0,0,0,No Game
2011-12-26,16,0,0,1,0,0,0,0,No Game
2011-12-27,2,0,0,1,0,0,0,0,No Game
2011-12-27,16,1,0,0,0,0,0,0,No Game
2011-12-27,17,0,0,0,0,0,0,1,No Game
2011-12-27,20,0,0,1,0,0,0,0,No Game
2011-12-28,9,0,0,1,0,0,0,0,No Game
2011-12-28,17,0,0,1,0,0,0,0,No Game
2011-12-29,0,0,0,1,0,0,0,0,No Game
2011-12-29,5,0,0,0,0,0,1,0,No Game
2011-12-29,16,0,0,1,0,0,0,0,No Game
2011-12-29,18,1,0,0,0,0,0,0,No Game
2011-12-29,22,0,0,0,0,0,1,0,No Game
2011-12-30,15,0,0,1,0,0,0,0,No Game
2011-12-31,11,0,0,1,0,0,0,0,No Game
2011-12-31,14,0,0,1,0,0,0,0,No Game
2012-01-01,0,0,0,0,0,1,0,0,No Game
2012-01-01,12,0,0,0,0,0,0,1,No Game
2012-01-02,21,0,0,0,0,0,0,1,No Game
2012-01-03,3,0,0,0,0,0,1,0,No Game
2012-01-03,15,0,0,0,0,0,0,1,No Game
2012-01-03,16,0,0,0,0,0,0,1,No Game
2012-01-04,2,0,0,0,0,0,0,1,No Game
2012-01-04,11,0,0,0,0,0,0,1,No Game
2012-01-04,13,0,0,0,0,0,1,0,No Game
2012-01-04,22,1,0,0,0,0,0,0,No Game
2012-01-05,20,0,0,1,0,0,0,0,No Game
2012-01-06,8,1,0,0,0,0,0,0,No Game
2012-01-06,19,0,0,0,0,0,0,1,No Game
2012-01-06,21,0,1,0,0,0,0,0,No Game
2012-01-07,0,0,0,1,0,0,0,0,No Game
2012-01-07,1,0,0,0,0,0,0,1,No Game
2012-01-07,17,0,0,0,0,0,0,1,No Game
2012-01-07,21,0,1,0,0,0,0,0,No Game
2012-01-08,0,0,0,0,0,0,0,1,No Game
2012-01-08,12,0,0,0,0,0,0,1,No Game
2012-01-08,17,0,0,1,0,0,0,0,No Game
2012-01-08,22,0,0,1,0,0,0,0,No Game
2012-01-09,16,1,0,0,0,0,0,0,No Game
2012-01-09,23,0,0,0,0,0,0,1,No Game
2012-01-10,7,0,0,1,0,0,0,0,No Game
2012-01-10,8,0,0,0,0,0,0,1,No Game
2012-01-10,23,0,0,0,0,0,0,1,No Game
2012-01-11,0,0,0,0,0,0,0,1,No Game
2012-01-11,18,0,0,1,0,0,0,0,No Game
2012-01-12,6,0,0,1,0,0,0,0,No Game
2012-01-12,18,1,0,0,0,0,0,0,No Game
2012-01-13,18,0,0,0,0,0,0,1,No Game
2012-01-13,21,0,0,0,0,0,1,0,No Game
2012-01-14,9,0,0,0,0,0,0,1,No Game
2012-01-15,9,0,1,0,0,0,0,0,No Game
2012-01-15,12,0,0,1,0,0,0,0,No Game
2012-01-15,16,0,0,0,0,0,0,1,No Game
2012-01-15,18,0,0,0,0,0,0,1,No Game
2012-01-15,18,0,0,0,0,0,0,1,No Game
2012-01-16,8,0,0,0,0,0,1,0,No Game
2012-01-16,18,0,0,0,0,0,1,0,No Game
2012-01-16,20,1,0,0,0,0,0,0,No Game
2012-01-17,0,0,0,0,0,0,0,1,No Game
2012-01-17,13,0,0,0,0,0,0,1,No Game
2012-01-17,19,0,0,0,0,0,0,1,No Game
2012-01-17,22,0,0,0,0,0,1,0,No Game
2012-01-18,8,1,0,0,0,0,0,0,No Game
2012-01-18,14,0,0,0,0,0,0,1,No Game
2012-01-18,21,0,0,0,0,0,0,1,No Game
2012-01-18,22,0,0,1,0,0,0,0,No Game
2012-01-18,23,0,0,0,0,0,0,1,No Game
2012-01-19,5,0,0,1,0,0,0,0,No Game
2012-01-19,15,1,0,0,0,0,0,0,No Game
2012-01-20,0,0,0,0,0,0,0,1,No Game
2012-01-20,16,0,1,0,0,0,0,0,No Game
2012-01-21,18,0,0,0,0,0,1,0,No Game
2012-01-21,20,0,0,0,0,0,0,1,No Game
2012-01-22,5,0,0,0,0,0,0,1,No Game
2012-01-22,8,0,0,0,0,0,0,1,No Game
2012-01-24,13,0,0,0,0,0,0,1,No Game
2012-01-25,14,0,0,0,0,0,0,1,No Game
2012-01-25,18,1,0,0,0,0,0,0,No Game
2012-01-25,22,0,0,0,0,0,0,1,No Game
2012-01-27,7,0,0,1,0,0,0,0,No Game
2012-01-27,18,0,0,1,0,0,0,0,No Game
2012-01-27,21,0,1,0,0,0,0,0,No Game
2012-01-28,0,0,0,0,0,0,0,1,No Game
2012-01-28,13,1,0,0,0,0,0,0,No Game
2012-01-28,20,0,0,0,0,0,0,1,No Game
2012-01-28,20,1,0,0,0,0,0,0,No Game
2012-01-29,17,0,0,0,0,0,0,1,No Game
2012-01-29,21,1,0,0,0,0,0,0,No Game
2012-01-30,14,1,0,0,0,0,0,0,No Game
2012-01-30,17,0,0,1,0,0,0,0,No Game
2012-01-30,23,0,0,0,0,0,0,1,No Game
2012-01-31,13,0,0,0,0,0,0,1,No Game
2012-01-31,16,0,1,0,0,0,0,0,No Game
2012-02-01,15,0,0,0,0,0,0,1,No Game
2012-02-01,20,0,0,0,0,0,0,1,No Game
2012-02-01,23,0,0,0,0,0,0,1,No Game
2012-02-02,10,0,1,0,0,0,0,0,No Game
2012-02-02,10,0,0,0,0,0,0,1,No Game
2012-02-02,17,0,0,1,0,0,0,0,No Game
2012-02-03,0,0,0,0,0,0,0,1,No Game
2012-02-03,8,0,0,0,0,0,0,1,No Game
2012-02-03,12,0,0,0,0,1,0,0,No Game
2012-02-03,19,1,0,0,0,0,0,0,No Game
2012-02-04,23,1,0,0,0,0,0,0,No Game
2012-02-06,8,0,0,0,0,0,0,1,No Game
2012-02-06,14,0,0,1,0,0,0,0,No Game
2012-02-06,21,0,0,1,0,0,0,0,No Game
2012-02-07,18,0,0,0,0,0,0,1,No Game
2012-02-07,19,0,0,0,0,0,0,1,No Game
2012-02-08,8,0,0,0,0,0,0,1,No Game
2012-02-08,13,0,0,1,0,0,0,0,No Game
2012-02-08,18,0,0,1,0,0,0,0,No Game
2012-02-08,23,0,0,0,0,0,0,1,No Game
2012-02-09,2,1,0,0,0,0,0,0,No Game
2012-02-09,5,0,0,0,0,0,0,1,No Game
2012-02-09,12,0,0,0,0,0,0,1,No Game
2012-02-09,12,1,0,0,0,0,0,0,No Game
2012-02-09,19,0,0,0,0,0,0,1,No Game
2012-02-09,20,0,0,0,0,0,0,1,No Game
2012-02-09,21,0,0,0,0,0,1,0,No Game
2012-02-10,12,0,0,1,0,0,0,0,No Game
2012-02-10,13,1,0,0,0,0,0,0,No Game
2012-02-13,5,1,0,0,0,0,0,0,No Game
2012-02-13,18,0,0,0,0,0,0,1,No Game
2012-02-13,22,0,0,1,0,0,0,0,No Game
2012-02-14,0,0,0,1,0,0,0,0,No Game
2012-02-14,0,0,0,1,0,0,0,0,No Game
2012-02-14,7,0,0,0,0,0,0,1,No Game
2012-02-14,7,0,0,0,0,0,0,1,No Game
2012-02-14,7,0,0,0,0,0,0,1,No Game
2012-02-14,20,0,0,1,0,0,0,0,No Game
2012-02-15,18,0,0,0,0,0,0,1,No Game
2012-02-15,18,0,0,0,0,0,0,1,No Game
2012-02-16,16,0,0,0,0,0,0,1,No Game
2012-02-16,21,0,0,1,0,0,0,0,No Game
2012-02-17,5,0,0,1,0,0,0,0,No Game
2012-02-17,11,0,0,0,0,0,1,0,No Game
2012-02-18,18,0,0,1,0,0,0,0,No Game
2012-02-18,20,0,1,0,0,0,0,0,No Game
2012-02-18,20,1,0,0,0,0,0,0,No Game
2012-02-19,8,1,0,0,0,0,0,0,No Game
2012-02-19,12,0,0,0,0,0,0,1,No Game
2012-02-20,11,0,0,0,0,0,0,1,No Game
2012-02-20,16,0,0,1,0,0,0,0,No Game
2012-02-21,1,1,0,0,0,0,0,0,No Game
2012-02-21,12,0,0,0,0,0,0,1,No Game
2012-02-23,0,0,1,0,0,0,0,0,No Game
2012-02-23,1,0,0,0,0,0,0,1,No Game
2012-02-23,12,0,0,1,0,0,0,0,No Game
2012-02-23,22,0,0,0,0,0,0,1,No Game
2012-02-24,0,1,0,0,0,0,0,0,No Game
2012-02-24,14,0,1,0,0,0,0,0,No Game
2012-02-24,19,0,0,0,0,0,0,1,No Game
2012-02-24,20,0,0,0,0,0,1,0,No Game
2012-02-25,6,0,0,0,0,0,0,1,No Game
2012-02-25,19,0,0,0,1,0,0,0,No Game
2012-02-26,0,0,0,0,0,0,0,1,No Game
2012-02-26,2,0,0,0,0,0,0,1,No Game
2012-02-26,3,0,0,0,1,0,0,0,No Game
2012-02-26,4,0,0,0,0,0,1,0,No Game
2012-02-26,9,0,0,0,0,0,0,1,No Game
2012-02-26,14,0,0,1,0,0,0,0,No Game
2012-02-26,22,0,0,1,0,0,0,0,No Game
2012-02-27,10,0,0,0,0,0,0,1,No Game
2012-02-27,17,0,0,0,0,0,0,1,No Game
2012-02-28,1,1,0,0,0,0,0,0,No Game
2012-02-28,7,0,0,1,0,0,0,0,No Game
2012-02-28,11,0,0,0,0,0,0,1,No Game
2012-02-28,12,0,0,0,0,0,0,1,No Game
2012-02-28,15,1,0,0,0,0,0,0,No Game
2012-02-29,19,0,0,1,0,0,0,0,No Game
2012-03-01,8,0,0,0,0,0,0,1,No Game
2012-03-01,17,0,0,0,0,0,0,1,No Game
2012-03-01,18,0,0,0,0,0,0,1,No Game
2012-03-02,2,0,0,0,0,0,0,1,No Game
2012-03-02,5,0,0,0,0,0,1,0,No Game
2012-03-03,3,0,0,1,0,0,0,0,No Game
2012-03-03,4,0,0,1,0,0,0,0,No Game
2012-03-03,13,0,0,1,0,0,0,0,No Game
2012-03-04,17,1,0,0,0,0,0,0,No Game
2012-03-05,20,0,0,0,0,0,0,1,No Game
2012-03-06,11,0,0,0,0,0,0,1,No Game
2012-03-07,12,0,0,0,1,0,0,0,No Game
2012-03-07,22,1,0,0,0,0,0,0,No Game
2012-03-08,22,0,0,0,0,0,0,1,No Game
2012-03-09,0,0,0,0,0,0,0,1,No Game
2012-03-09,13,0,0,0,0,0,1,0,No Game
2012-03-09,15,0,0,0,0,0,1,0,No Game
2012-03-12,7,0,0,0,0,0,0,1,No Game
2012-03-12,21,0,1,0,0,0,0,0,No Game
2012-03-13,0,0,0,0,0,0,0,1,No Game
2012-03-13,3,0,1,0,0,0,0,0,No Game
2012-03-13,13,0,1,0,0,0,0,0,No Game
2012-03-14,12,0,0,0,0,0,0,1,No Game
2012-03-14,15,0,0,0,0,0,0,1,No Game
2012-03-14,19,1,0,0,0,0,0,0,No Game
2012-03-14,19,1,0,0,0,0,0,0,No Game
2012-03-15,15,0,0,0,0,0,0,1,No Game
2012-03-15,17,0,1,0,0,0,0,0,No Game
2012-03-15,17,0,0,0,0,0,0,1,No Game
2012-03-16,0,0,0,0,0,0,0,1,No Game
2012-03-16,9,0,0,1,0,0,0,0,No Game
2012-03-16,10,0,0,0,0,0,0,1,No Game
2012-03-16,19,1,0,0,0,0,0,0,No Game
2012-03-17,8,0,0,1,0,0,0,0,No Game
2012-03-17,13,0,0,0,0,0,0,1,No Game
2012-03-17,13,0,1,0,0,0,0,0,No Game
2012-03-17,18,0,0,0,0,0,0,1,No Game
2012-03-17,22,0,0,0,0,0,0,1,No Game
2012-03-18,3,0,0,0,0,0,1,0,No Game
2012-03-18,23,1,0,0,0,0,0,0,No Game
2012-03-19,14,0,0,0,0,0,0,1,No Game
2012-03-19,17,1,0,0,0,0,0,0,No Game
2012-03-20,1,0,0,0,0,0,0,1,No Game
2012-03-20,1,0,0,0,0,0,0,1,No Game
2012-03-20,12,0,0,1,0,0,0,0,No Game
2012-03-20,19,0,0,0,0,0,0,1,No Game
2012-03-21,2,0,0,1,0,0,0,0,No Game
2012-03-21,11,0,0,1,0,0,0,0,No Game
2012-03-21,19,0,0,1,0,0,0,0,No Game
2012-03-22,15,0,0,0,0,0,0,1,No Game
2012-03-22,16,0,0,1,0,0,0,0,No Game
2012-03-22,19,0,0,1,0,0,0,0,No Game
2012-03-22,21,1,0,0,0,0,0,0,No Game
2012-03-23,14,0,0,0,0,0,0,1,No Game
2012-03-23,17,0,0,0,0,0,0,1,No Game
2012-03-23,21,0,0,0,0,0,0,1,No Game
2012-03-23,23,0,0,0,0,0,1,0,No Game
2012-03-24,15,0,1,0,0,0,0,0,No Game
2012-03-24,16,0,0,0,0,0,0,1,No Game
2012-03-25,2,1,0,0,0,0,0,0,No Game
2012-03-25,9,0,0,0,0,0,0,1,No Game
2012-03-26,7,0,1,0,0,0,0,0,No Game
2012-03-26,12,0,0,0,0,0,0,1,No Game
2012-03-26,22,0,0,0,0,0,1,0,No Game
2012-03-27,0,0,0,0,0,0,0,1,No Game
2012-03-27,13,0,0,0,0,0,0,1,No Game
2012-03-27,17,0,0,0,0,0,0,1,No Game
2012-03-27,20,0,0,0,0,0,0,1,No Game
2012-03-28,14,1,0,0,0,0,0,0,No Game
2012-03-28,15,0,0,1,0,0,0,0,No Game
2012-03-28,17,0,0,0,0,0,0,1,No Game
2012-03-28,23,0,0,0,0,0,1,0,No Game
2012-03-29,0,0,0,1,0,0,0,0,No Game
2012-03-29,7,0,0,0,0,0,0,1,No Game
2012-03-30,2,1,0,0,0,0,0,0,No Game
2012-03-30,10,0,0,1,0,0,0,0,No Game
2012-03-30,14,0,0,0,0,0,0,1,No Game
2012-03-30,15,1,0,0,0,0,0,0,No Game
2012-03-30,20,0,0,1,0,0,0,0,No Game
2012-03-30,22,0,0,0,0,0,0,1,No Game
2012-03-31,7,0,0,0,0,0,0,1,No Game
2012-03-31,10,1,0,0,0,0,0,0,No Game
2012-04-01,6,0,0,1,0,0,0,0,No Game
2012-04-01,12,0,0,1,0,0,0,0,No Game
2012-04-02,11,1,0,0,0,0,0,0,No Game
2012-04-02,21,0,0,0,0,0,0,1,No Game
2012-04-03,23,0,0,0,0,0,0,1,No Game
2012-04-03,23,0,0,0,0,0,0,1,No Game
2012-04-04,17,0,1,0,0,0,0,0,No Game
2012-04-04,19,0,0,0,0,0,0,1,No Game
