,Beat,OffenseType,Premise,NumOffenses,Hour,day,weekday,month,year,lat,lon,full_address,dist_stadium,game
2010-01-19,15E40x,Theft,department/discount store,1.0,11.0,19.0,Tuesday,Jan,2010.0,29.6745626,-95.4248057,"9950 Buffalo Speedway, Houston, TX 77054, USA",1.0935780996693742,No Game
2010-01-19,15E40x,Theft,department/discount store,1.0,11.0,19.0,Tuesday,Jan,2010.0,29.6810444,-95.4221614,"8450 W Bartell Dr, Houston, TX 77054, USA",0.7268921980856968,No Game
2010-01-19,15E40x,Theft,department/discount store,1.0,11.0,19.0,Tuesday,Jan,2010.0,29.6820484,-95.3872539,"8350 El Mundo St, Houston, TX 77054, USA",1.4300288082143584,No Game
2010-01-19,15E40x,Theft,apartment parking lot,1.0,11.0,19.0,Tuesday,Jan,2010.0,29.690411600000004,-95.4176631,"8550 S Main St, Houston, TX 77025, USA",0.5677170391579041,No Game
2010-01-19,15E40x,Theft,apartment parking lot,1.0,11.0,19.0,Tuesday,Jan,2010.0,29.6745626,-95.4248057,"9950 Buffalo Speedway, Houston, TX 77054, USA",1.0935780996693742,No Game
2010-01-19,15E40x,Theft,apartment parking lot,1.0,11.0,19.0,Tuesday,Jan,2010.0,29.6810444,-95.4221614,"8450 W Bartell Dr, Houston, TX 77054, USA",0.7268921980856968,No Game
2010-01-19,15E40x,Theft,apartment parking lot,1.0,11.0,19.0,Tuesday,Jan,2010.0,29.6820484,-95.3872539,"8350 El Mundo St, Houston, TX 77054, USA",1.4300288082143584,No Game
2010-01-19,15E40x,Burglary,apartment,1.0,11.0,19.0,Tuesday,Jan,2010.0,29.690411600000004,-95.4176631,"8550 S Main St, Houston, TX 77025, USA",0.5677170391579041,No Game
2010-01-19,15E40x,Burglary,apartment,1.0,11.0,19.0,Tuesday,Jan,2010.0,29.6745626,-95.4248057,"9950 Buffalo Speedway, Houston, TX 77054, USA",1.0935780996693742,No Game
2010-01-19,15E40x,Burglary,apartment,1.0,11.0,19.0,Tuesday,Jan,2010.0,29.6810444,-95.4221614,"8450 W Bartell Dr, Houston, TX 77054, USA",0.7268921980856968,No Game
2010-01-19,15E40x,Burglary,apartment,1.0,11.0,19.0,Tuesday,Jan,2010.0,29.6820484,-95.3872539,"8350 El Mundo St, Houston, TX 77054, USA",1.4300288082143584,No Game
2010-01-19,15E40x,Burglary,apartment,1.0,11.0,19.0,Tuesday,Jan,2010.0,29.690411600000004,-95.4176631,"8550 S Main St, Houston, TX 77025, USA",0.5677170391579041,No Game
2010-01-19,15E40x,Burglary,apartment,1.0,11.0,19.0,Tuesday,Jan,2010.0,29.6745626,-95.4248057,"9950 Buffalo Speedway, Houston, TX 77054, USA",1.0935780996693742,No Game
2010-01-19,15E40x,Burglary,apartment,1.0,11.0,19.0,Tuesday,Jan,2010.0,29.6810444,-95.4221614,"8450 W Bartell Dr, Houston, TX 77054, USA",0.7268921980856968,No Game
2010-01-19,15E40x,Burglary,apartment,1.0,11.0,19.0,Tuesday,Jan,2010.0,29.6820484,-95.3872539,"8350 El Mundo St, Houston, TX 77054, USA",1.4300288082143584,No Game
2010-01-19,15E40x,Auto Theft,vehicle/auto sales/lease/auto parts store,1.0,12.0,19.0,Tuesday,Jan,2010.0,29.679388300000006,-95.40265409999999,"1550 S Loop W, Houston, TX 77054, USA",0.6139527726247216,No Game
2010-01-19,15E40x,Burglary,apartment,1.0,13.0,19.0,Tuesday,Jan,2010.0,29.6745626,-95.4248057,"9950 Buffalo Speedway, Houston, TX 77054, USA",1.0935780996693742,No Game
2010-01-19,15E40x,Burglary,apartment,1.0,13.0,19.0,Tuesday,Jan,2010.0,29.6810444,-95.4221614,"8450 W Bartell Dr, Houston, TX 77054, USA",0.7268921980856968,No Game
2010-01-19,15E40x,Aggravated Assault,apartment,1.0,13.0,19.0,Tuesday,Jan,2010.0,29.6745626,-95.4248057,"9950 Buffalo Speedway, Houston, TX 77054, USA",1.0935780996693742,No Game
2010-01-19,15E40x,Aggravated Assault,apartment,1.0,13.0,19.0,Tuesday,Jan,2010.0,29.6810444,-95.4221614,"8450 W Bartell Dr, Houston, TX 77054, USA",0.7268921980856968,No Game
2010-01-19,15E40x,Burglary,apartment,1.0,14.0,19.0,Tuesday,Jan,2010.0,29.6820484,-95.3872539,"8350 El Mundo St, Houston, TX 77054, USA",1.4300288082143584,No Game
2010-01-19,15E40x,Burglary,apartment,1.0,20.0,19.0,Tuesday,Jan,2010.0,29.695279600000006,-95.4173365,"7650 Kirby Dr, Houston, TX 77030, USA",0.8256878291740091,No Game
2010-01-19,15E40x,Burglary,apartment,1.0,20.0,19.0,Tuesday,Jan,2010.0,29.6745626,-95.4248057,"9950 Buffalo Speedway, Houston, TX 77054, USA",1.0935780996693742,No Game
2010-01-19,15E40x,Burglary,apartment,1.0,20.0,19.0,Tuesday,Jan,2010.0,29.695279600000006,-95.4173365,"7650 Kirby Dr, Houston, TX 77030, USA",0.8256878291740091,No Game
2010-01-19,15E40x,Burglary,apartment,1.0,20.0,19.0,Tuesday,Jan,2010.0,29.6745626,-95.4248057,"9950 Buffalo Speedway, Houston, TX 77054, USA",1.0935780996693742,No Game
2010-01-20,15E40x,Theft,apartment parking lot,1.0,2.0,20.0,Wednesday,Jan,2010.0,29.6834472,-95.3844529,"8150 El Mundo St, Houston, TX 77054, USA",1.5890003013360146,No Game
2010-01-20,15E40x,Burglary,apartment,1.0,7.0,20.0,Wednesday,Jan,2010.0,29.667840100000006,-95.387049,"2750 W Bellfort Blvd, Houston, TX 77051, USA",1.8435055942669056,No Game
2010-01-20,15E40x,Theft,apartment parking lot,1.0,8.0,20.0,Wednesday,Jan,2010.0,29.6810444,-95.4221614,"8450 W Bartell Dr, Houston, TX 77054, USA",0.7268921980856968,No Game
2010-01-20,15E40x,Theft,restaurant/cafeteria parking lot,1.0,12.0,20.0,Wednesday,Jan,2010.0,29.678336,-95.412717,"2250 S Loop W, Houston, TX 77054, USA",0.45421070934589874,No Game
2010-01-20,15E40x,Auto Theft,other parking lot,1.0,13.0,20.0,Wednesday,Jan,2010.0,29.678717,-95.4254439,"9850 Buffalo Speedway, Houston, TX 77025, USA",0.9712319716502892,No Game
2010-01-20,15E40x,Theft,grocery/supermarket parking lot,1.0,16.0,20.0,Wednesday,Jan,2010.0,29.6852115,-95.4198265,"2550 Murworth Dr, Houston, TX 77054, USA",0.5419391294002172,No Game
2010-01-20,15E40x,Theft,apartment parking lot,1.0,17.0,20.0,Wednesday,Jan,2010.0,29.6890022,-95.3990941,"1850 El Paseo St, Houston, TX 77054, USA",0.7650717477006265,No Game
2010-01-20,15E40x,Theft,apartment parking lot,1.0,21.0,20.0,Wednesday,Jan,2010.0,29.6788522,-95.41922,"8550 Hearth Dr, Houston, TX 77054, USA",0.6464544021885513,No Game
2010-01-20,15E40x,Theft,apartment parking lot,1.0,22.0,20.0,Wednesday,Jan,2010.0,29.6810444,-95.4221614,"8450 W Bartell Dr, Houston, TX 77054, USA",0.7268921980856968,No Game
2010-01-20,15E40x,Theft,apartment parking lot,1.0,22.0,20.0,Wednesday,Jan,2010.0,29.6810444,-95.4221614,"8450 W Bartell Dr, Houston, TX 77054, USA",0.7268921980856968,No Game
2010-01-20,15E40x,Theft,apartment parking lot,1.0,22.0,20.0,Wednesday,Jan,2010.0,29.6810444,-95.4221614,"8450 W Bartell Dr, Houston, TX 77054, USA",0.7268921980856968,No Game
2010-01-20,15E40x,Theft,apartment parking lot,1.0,22.0,20.0,Wednesday,Jan,2010.0,29.6810444,-95.4221614,"8450 W Bartell Dr, Houston, TX 77054, USA",0.7268921980856968,No Game
2010-01-20,15E40x,Aggravated Assault,apartment,1.0,23.0,20.0,Wednesday,Jan,2010.0,29.6810444,-95.4221614,"8450 W Bartell Dr, Houston, TX 77054, USA",0.7268921980856968,No Game
2010-01-21,15E40x,Burglary,condominium,1.0,7.0,21.0,Thursday,Jan,2010.0,29.68941349999999,-95.3942804,"8150 Cambridge St, Houston, TX 77054, USA",1.0466222610744127,No Game
2010-01-21,15E40x,Theft,apartment parking lot,1.0,20.0,21.0,Thursday,Jan,2010.0,29.6820537,-95.4191364,"8450 Hearth Dr, Houston, TX 77054, USA",0.532137486448207,No Game
2010-01-21,15E40x,Theft,grocery/supermarket,1.0,22.0,21.0,Thursday,Jan,2010.0,29.6899253,-95.4143501,"8150 Kirby Dr, Houston, TX 77054, USA",0.4161537803516811,No Game
2010-01-22,15E40x,Theft,convention center/exhibit halls,1.0,8.0,22.0,Friday,Jan,2010.0,29.6903103,-95.4129305,"8350 Kirby Dr, Houston, TX 77054, USA",0.40505038668926646,No Game
2010-01-22,15E40x,Theft,hospital,1.0,10.0,22.0,Friday,Jan,2010.0,29.6922799,-95.4018356,"7650 Fannin St, Houston, TX 77054, USA",0.7508562300970932,No Game
2010-01-22,15E40x,Burglary,apartment,1.0,11.0,22.0,Friday,Jan,2010.0,29.6890022,-95.3990941,"1850 El Paseo St, Houston, TX 77054, USA",0.7650717477006265,No Game
2010-01-22,15E40x,Auto Theft,apartment parking lot,1.0,16.0,22.0,Friday,Jan,2010.0,29.68941349999999,-95.3942804,"8150 Cambridge St, Houston, TX 77054, USA",1.0466222610744127,No Game
2010-01-22,15E40x,Theft,grocery/supermarket,1.0,17.0,22.0,Friday,Jan,2010.0,29.6899253,-95.4143501,"8150 Kirby Dr, Houston, TX 77054, USA",0.4161537803516811,No Game
2010-01-22,15E40x,Theft,grocery/supermarket,1.0,17.0,22.0,Friday,Jan,2010.0,29.6899253,-95.4143501,"8150 Kirby Dr, Houston, TX 77054, USA",0.4161537803516811,No Game
2010-01-22,15E40x,Theft,grocery/supermarket,1.0,17.0,22.0,Friday,Jan,2010.0,29.6899253,-95.4143501,"8150 Kirby Dr, Houston, TX 77054, USA",0.4161537803516811,No Game
2010-01-22,15E40x,Theft,grocery/supermarket,1.0,17.0,22.0,Friday,Jan,2010.0,29.6899253,-95.4143501,"8150 Kirby Dr, Houston, TX 77054, USA",0.4161537803516811,No Game
2010-01-22,15E40x,Theft,apartment parking lot,1.0,18.0,22.0,Friday,Jan,2010.0,29.6889283,-95.3933363,"2150 El Paseo St, Houston, TX 77054, USA",1.0914267011233925,No Game
2010-01-23,15E40x,Theft,apartment parking lot,1.0,4.0,23.0,Saturday,Jan,2010.0,29.6820484,-95.3872539,"8350 El Mundo St, Houston, TX 77054, USA",1.4300288082143584,No Game
2010-01-23,15E40x,Theft,convenience store,1.0,15.0,23.0,Saturday,Jan,2010.0,29.6839264,-95.4233614,"9350 S Main St, Houston, TX 77025, USA",0.7554810247162898,No Game
2010-01-23,15E40x,Auto Theft,other parking lot,1.0,17.0,23.0,Saturday,Jan,2010.0,29.68949839999999,-95.4136259,"8450 Kirby Dr, Houston, TX 77054, USA",0.36938391941079624,No Game
2010-01-23,15E40x,Auto Theft,other parking lot,1.0,18.0,23.0,Saturday,Jan,2010.0,29.68949839999999,-95.4136259,"8450 Kirby Dr, Houston, TX 77054, USA",0.36938391941079624,No Game
2010-01-23,15E40x,Auto Theft,other parking lot,1.0,18.0,23.0,Saturday,Jan,2010.0,29.68949839999999,-95.4136259,"8450 Kirby Dr, Houston, TX 77054, USA",0.36938391941079624,No Game
2010-01-23,15E40x,Auto Theft,other parking lot,1.0,18.0,23.0,Saturday,Jan,2010.0,29.68949839999999,-95.4136259,"8450 Kirby Dr, Houston, TX 77054, USA",0.36938391941079624,No Game
2010-01-23,15E40x,Theft,other parking lot,1.0,18.0,23.0,Saturday,Jan,2010.0,29.68949839999999,-95.4136259,"8450 Kirby Dr, Houston, TX 77054, USA",0.36938391941079624,No Game
2010-01-23,15E40x,Theft,other parking lot,1.0,18.0,23.0,Saturday,Jan,2010.0,29.68949839999999,-95.4136259,"8450 Kirby Dr, Houston, TX 77054, USA",0.36938391941079624,No Game
2010-01-23,15E40x,Theft,other parking lot,1.0,18.0,23.0,Saturday,Jan,2010.0,29.68949839999999,-95.4136259,"8450 Kirby Dr, Houston, TX 77054, USA",0.36938391941079624,No Game
2010-01-23,15E40x,Theft,other parking lot,1.0,18.0,23.0,Saturday,Jan,2010.0,29.68949839999999,-95.4136259,"8450 Kirby Dr, Houston, TX 77054, USA",0.36938391941079624,No Game
2010-01-23,15E40x,Theft,other parking lot,1.0,18.0,23.0,Saturday,Jan,2010.0,29.68949839999999,-95.4136259,"8450 Kirby Dr, Houston, TX 77054, USA",0.36938391941079624,No Game
2010-01-23,15E40x,Theft,other parking lot,1.0,18.0,23.0,Saturday,Jan,2010.0,29.68949839999999,-95.4136259,"8450 Kirby Dr, Houston, TX 77054, USA",0.36938391941079624,No Game
2010-01-23,15E40x,Aggravated Assault,apartment,1.0,19.0,23.0,Saturday,Jan,2010.0,29.695030100000004,-95.4120247,"2250 Braeswood Park Dr, Houston, TX 77054, USA",0.7136018417123194,No Game
2010-01-23,15E40x,Theft,apartment parking lot,1.0,22.0,23.0,Saturday,Jan,2010.0,29.6810444,-95.4221614,"8450 W Bartell Dr, Houston, TX 77054, USA",0.7268921980856968,No Game
2010-01-24,15E40x,Theft,grocery/supermarket parking lot,1.0,9.0,24.0,Sunday,Jan,2010.0,29.6899253,-95.4143501,"8150 Kirby Dr, Houston, TX 77054, USA",0.4161537803516811,No Game
2010-01-24,15E40x,Theft,service/gas station,1.0,12.0,24.0,Sunday,Jan,2010.0,29.6845315,-95.4003129,"8350 Knight Rd, Houston, TX 77054, USA",0.6328406843075778,No Game
2010-01-24,15E40x,Theft,other/unknown,1.0,13.0,24.0,Sunday,Jan,2010.0,29.6744178,-95.3833723,"2950 Holmes Rd, Houston, TX 77051, USA",1.7976684184023348,No Game
2010-01-24,15E40x,Theft,apartment parking lot,1.0,15.0,24.0,Sunday,Jan,2010.0,29.6869435,-95.4033102,"8150 Fannin St, Houston, TX 77054, USA",0.477607642192256,No Game
2010-01-24,15E40x,Theft,apartment parking lot,1.0,15.0,24.0,Sunday,Jan,2010.0,29.6944445,-95.41566850000001,"7950 S Main St, Houston, TX 77025, USA",0.7300759365733732,No Game
2010-01-24,15E40x,Theft,grocery/supermarket parking lot,1.0,15.0,24.0,Sunday,Jan,2010.0,29.6869435,-95.4033102,"8150 Fannin St, Houston, TX 77054, USA",0.477607642192256,No Game
2010-01-24,15E40x,Theft,grocery/supermarket parking lot,1.0,15.0,24.0,Sunday,Jan,2010.0,29.6944445,-95.41566850000001,"7950 S Main St, Houston, TX 77025, USA",0.7300759365733732,No Game
2010-01-24,15E40x,Burglary,apartment,1.0,18.0,24.0,Sunday,Jan,2010.0,29.6825265,-95.42192759999999,"2750 Westridge St, Houston, TX 77054, USA",0.684183833521025,No Game
2010-01-24,15E40x,Theft,apartment parking lot,1.0,22.0,24.0,Sunday,Jan,2010.0,29.685277000000006,-95.3926649,"2450 Holly Hall St, Houston, TX 77054, USA",1.0933385872442476,No Game
2010-01-25,15E40x,Theft,apartment parking lot,1.0,3.0,25.0,Monday,Jan,2010.0,29.6788522,-95.41922,"8550 Hearth Dr, Houston, TX 77054, USA",0.6464544021885513,No Game
2010-01-25,15E40x,Burglary,apartment,1.0,6.0,25.0,Monday,Jan,2010.0,29.6823316,-95.4169951,"2550 Westridge St, Houston, TX 77054, USA",0.4055340434637791,No Game
2010-01-25,15E40x,Burglary,apartment,1.0,7.0,25.0,Monday,Jan,2010.0,29.68941349999999,-95.3942804,"8150 Cambridge St, Houston, TX 77054, USA",1.0466222610744127,No Game
2010-01-25,15E40x,Burglary,apartment,1.0,7.0,25.0,Monday,Jan,2010.0,29.667840100000006,-95.387049,"2750 W Bellfort Blvd, Houston, TX 77051, USA",1.8435055942669056,No Game
2010-01-25,15E40x,Burglary,apartment,1.0,7.0,25.0,Monday,Jan,2010.0,29.68941349999999,-95.3942804,"8150 Cambridge St, Houston, TX 77054, USA",1.0466222610744127,No Game
2010-01-25,15E40x,Burglary,apartment,1.0,7.0,25.0,Monday,Jan,2010.0,29.667840100000006,-95.387049,"2750 W Bellfort Blvd, Houston, TX 77051, USA",1.8435055942669056,No Game
2010-01-25,15E40x,Burglary,apartment,1.0,11.0,25.0,Monday,Jan,2010.0,29.6889283,-95.3933363,"2150 El Paseo St, Houston, TX 77054, USA",1.0914267011233925,No Game
2010-01-25,15E40x,Auto Theft,other parking lot,1.0,12.0,25.0,Monday,Jan,2010.0,29.6646178,-95.4353661,"3650 Willowbend Blvd, Houston, TX 77054, USA",2.0235910130930597,No Game
2010-01-25,15E40x,Theft,strip business center parking lot,1.0,18.0,25.0,Monday,Jan,2010.0,29.695383000000003,-95.4142729,"7850 S Main St, Houston, TX 77030, USA",0.7628852332918156,No Game
2010-01-25,15E40x,Theft,apartment parking lot,1.0,21.0,25.0,Monday,Jan,2010.0,29.6852115,-95.4198265,"2650 Murworth Dr, Houston, TX 77054, USA",0.5419391294002172,No Game
2010-01-25,15E40x,Theft,condominium,1.0,22.0,25.0,Monday,Jan,2010.0,29.6788522,-95.41922,"8550 Hearth Dr, Houston, TX 77054, USA",0.6464544021885513,No Game
2010-01-26,15E40x,Burglary,apartment,1.0,5.0,26.0,Tuesday,Jan,2010.0,29.6825265,-95.42192759999999,"2750 Westridge St, Houston, TX 77054, USA",0.684183833521025,No Game
2010-01-26,15E40x,Burglary,apartment,1.0,7.0,26.0,Tuesday,Jan,2010.0,29.6825265,-95.42192759999999,"2750 Westridge St, Houston, TX 77054, USA",0.684183833521025,No Game
2010-01-26,15E40x,Burglary,apartment,1.0,7.0,26.0,Tuesday,Jan,2010.0,29.695030100000004,-95.4120247,"2250 Braeswood Park Dr, Houston, TX 77054, USA",0.7136018417123194,No Game
2010-01-26,15E40x,Burglary,apartment,1.0,7.0,26.0,Tuesday,Jan,2010.0,29.6825265,-95.42192759999999,"2750 Westridge St, Houston, TX 77054, USA",0.684183833521025,No Game
2010-01-26,15E40x,Burglary,apartment,1.0,7.0,26.0,Tuesday,Jan,2010.0,29.695030100000004,-95.4120247,"2250 Braeswood Park Dr, Houston, TX 77054, USA",0.7136018417123194,No Game
2010-01-26,15E40x,Theft,other parking lot,1.0,10.0,26.0,Tuesday,Jan,2010.0,29.682022600000003,-95.3911408,"8250 El Rio St, Houston, TX 77054, USA",1.1988571554093368,No Game
2010-01-26,15E40x,Theft,other parking lot,1.0,16.0,26.0,Tuesday,Jan,2010.0,29.67808119999999,-95.4192213,"2650 S Loop W, Houston, TX 77054, USA",0.6809873874104293,No Game
2010-01-27,15E40x,Burglary,apartment,1.0,6.0,27.0,Wednesday,Jan,2010.0,29.6788017,-95.4159768,"2450 S Loop W, Houston, TX 77054, USA",0.5118484671343657,No Game
2010-01-27,15E40x,Theft,convenience store,1.0,8.0,27.0,Wednesday,Jan,2010.0,29.6845315,-95.4003129,"8350 Knight Rd, Houston, TX 77054, USA",0.6328406843075778,No Game
2010-01-27,15E40x,Theft,convenience store,1.0,8.0,27.0,Wednesday,Jan,2010.0,29.6856544,-95.4256395,"3050 Murworth Dr, Houston, TX 77025, USA",0.892807079677978,No Game
2010-01-27,15E40x,Theft,convenience store,1.0,8.0,27.0,Wednesday,Jan,2010.0,29.6856544,-95.4256395,"3050 Murworth Dr, Houston, TX 77025, USA",0.892807079677978,No Game
2010-01-27,15E40x,Theft,convenience store,1.0,8.0,27.0,Wednesday,Jan,2010.0,29.68759009999999,-95.4213276,"2850 Broadmead Dr, Houston, TX 77025, USA",0.6613543125433523,No Game
2010-01-27,15E40x,Theft,apartment parking lot,1.0,8.0,27.0,Wednesday,Jan,2010.0,29.6845315,-95.4003129,"8350 Knight Rd, Houston, TX 77054, USA",0.6328406843075778,No Game
2010-01-27,15E40x,Theft,apartment parking lot,1.0,8.0,27.0,Wednesday,Jan,2010.0,29.6856544,-95.4256395,"3050 Murworth Dr, Houston, TX 77025, USA",0.892807079677978,No Game
2010-01-27,15E40x,Theft,apartment parking lot,1.0,8.0,27.0,Wednesday,Jan,2010.0,29.6856544,-95.4256395,"3050 Murworth Dr, Houston, TX 77025, USA",0.892807079677978,No Game
2010-01-27,15E40x,Theft,apartment parking lot,1.0,8.0,27.0,Wednesday,Jan,2010.0,29.68759009999999,-95.4213276,"2850 Broadmead Dr, Houston, TX 77025, USA",0.6613543125433523,No Game
2010-01-27,15E40x,Theft,apartment parking lot,1.0,8.0,27.0,Wednesday,Jan,2010.0,29.6845315,-95.4003129,"8350 Knight Rd, Houston, TX 77054, USA",0.6328406843075778,No Game
2010-01-27,15E40x,Theft,apartment parking lot,1.0,8.0,27.0,Wednesday,Jan,2010.0,29.6856544,-95.4256395,"3050 Murworth Dr, Houston, TX 77025, USA",0.892807079677978,No Game
2010-01-27,15E40x,Theft,apartment parking lot,1.0,8.0,27.0,Wednesday,Jan,2010.0,29.6856544,-95.4256395,"3050 Murworth Dr, Houston, TX 77025, USA",0.892807079677978,No Game
2010-01-27,15E40x,Theft,apartment parking lot,1.0,8.0,27.0,Wednesday,Jan,2010.0,29.68759009999999,-95.4213276,"2850 Broadmead Dr, Houston, TX 77025, USA",0.6613543125433523,No Game
2010-01-27,15E40x,Burglary,apartment,1.0,8.0,27.0,Wednesday,Jan,2010.0,29.6845315,-95.4003129,"8350 Knight Rd, Houston, TX 77054, USA",0.6328406843075778,No Game
2010-01-27,15E40x,Burglary,apartment,1.0,8.0,27.0,Wednesday,Jan,2010.0,29.6856544,-95.4256395,"3050 Murworth Dr, Houston, TX 77025, USA",0.892807079677978,No Game
2010-01-27,15E40x,Burglary,apartment,1.0,8.0,27.0,Wednesday,Jan,2010.0,29.6856544,-95.4256395,"3050 Murworth Dr, Houston, TX 77025, USA",0.892807079677978,No Game
2010-01-27,15E40x,Burglary,apartment,1.0,8.0,27.0,Wednesday,Jan,2010.0,29.68759009999999,-95.4213276,"2850 Broadmead Dr, Houston, TX 77025, USA",0.6613543125433523,No Game
2010-01-27,15E40x,Theft,department/discount store,1.0,12.0,27.0,Wednesday,Jan,2010.0,29.679291100000004,-95.403154,"1650 S Loop W, Houston, TX 77054, USA",0.5943285051269078,No Game
2010-01-27,15E40x,Theft,department/discount store,1.0,12.0,27.0,Wednesday,Jan,2010.0,29.6820537,-95.4191364,"8450 Hearth Dr, Houston, TX 77054, USA",0.532137486448207,No Game
2010-01-27,15E40x,Theft,apartment parking lot,1.0,12.0,27.0,Wednesday,Jan,2010.0,29.679291100000004,-95.403154,"1650 S Loop W, Houston, TX 77054, USA",0.5943285051269078,No Game
2010-01-27,15E40x,Theft,apartment parking lot,1.0,12.0,27.0,Wednesday,Jan,2010.0,29.6820537,-95.4191364,"8450 Hearth Dr, Houston, TX 77054, USA",0.532137486448207,No Game
2010-01-27,15E40x,Aggravated Assault,apartment,1.0,15.0,27.0,Wednesday,Jan,2010.0,29.6823316,-95.4169951,"2550 Westridge St, Houston, TX 77054, USA",0.4055340434637791,No Game
2010-01-27,15E40x,Theft,service/gas station,1.0,21.0,27.0,Wednesday,Jan,2010.0,29.6845315,-95.4003129,"8350 Knight Rd, Houston, TX 77054, USA",0.6328406843075778,No Game
2010-01-27,15E40x,Theft,apartment parking lot,1.0,23.0,27.0,Wednesday,Jan,2010.0,29.67521949999999,-95.3963452,"9050 Almeda Rd, Houston, TX 77054, USA",1.0898011022120848,No Game
2010-01-28,15E40x,Theft,apartment,1.0,1.0,28.0,Thursday,Jan,2010.0,29.6856544,-95.4256395,"3050 Murworth Dr, Houston, TX 77025, USA",0.892807079677978,No Game
2010-01-28,15E40x,Auto Theft,church/synagogue/temple parking lot,1.0,2.0,28.0,Thursday,Jan,2010.0,29.6821382,-95.4163613,"2450 Westridge St, Houston, TX 77054, USA",0.37712168974484067,No Game
2010-01-28,15E40x,Auto Theft,other parking lot,1.0,18.0,28.0,Thursday,Jan,2010.0,29.68949839999999,-95.4136259,"8450 Kirby Dr, Houston, TX 77054, USA",0.36938391941079624,No Game
2010-01-28,15E40x,Burglary,other/unknown,1.0,21.0,28.0,Thursday,Jan,2010.0,29.690411600000004,-95.4176631,"8550 S Main St, Houston, TX 77025, USA",0.5677170391579041,No Game
2010-01-28,15E40x,Robbery,restaurant/cafeteria,1.0,22.0,28.0,Thursday,Jan,2010.0,29.692820500000003,-95.4157523,"8250 S Main St, Houston, TX 77025, USA",0.631402331209708,No Game
2010-01-29,15E40x,Theft,office building,1.0,12.0,29.0,Friday,Jan,2010.0,29.6927966,-95.4082459,"8050 N Stadium Dr, Houston, TX 77054, USA",0.5775098155852604,No Game
2010-01-29,15E40x,Theft,commercial parking lot/garage,1.0,13.0,29.0,Friday,Jan,2010.0,29.68949839999999,-95.4136259,"8450 Kirby Dr, Houston, TX 77054, USA",0.36938391941079624,No Game
2010-01-29,15E40x,Burglary,apartment,1.0,19.0,29.0,Friday,Jan,2010.0,29.6820484,-95.3872539,"8350 El Mundo St, Houston, TX 77054, USA",1.4300288082143584,No Game
